,doi,tweets,archive,subject-area,covid,title,authors,abstract,posted
0,10.1101/2022.01.02.474743,1198,bioRxiv,Microbiology,True,Reduced Pathogenicity of the SARS-CoV-2 Omicron Variant in Hamsters,"[{'name': 'Katherine McMahan'}, {'name': 'Victoria Giffin'}, {'name': 'Lisa H. Tostanoski'}, {'name': 'Benjamin Chung'}, {'name': 'Mazuba Siamatu'}, {'name': 'Mehul S. Suthar'}, {'name': 'Peter Halfmann'}, {'name': 'Yoshihiro Kawaoka'}, {'name': 'Cesar Piedra-Mora'}, {'name': 'Amanda J. Martinot'}, {'name': 'Swagata Kar'}, {'name': 'Hanne Andersen'}, {'name': 'Mark G. Lewis'}, {'name': 'Dan H. Barouch'}]","<p>The SARS-CoV-2 Omicron (B.1.1.529) variant has proven highly transmissible and has outcompeted the Delta variant in many regions of the world<sup>1</sup>. Early reports have also suggested that Omicron may result in less severe clinical disease in humans. Here we show that Omicron is less pathogenic than prior SARS-CoV-2 variants in Syrian golden hamsters. Infection of hamsters with the SARS-CoV-2 WA1/2020, Alpha, Beta, or Delta strains led to 4-10% weight loss by day 4 and 10-17% weight loss by day 6, as expected<sup>2,3</sup>. In contrast, infection of hamsters with two different Omicron challenge stocks did not result in any detectable weight loss, even at high challenge doses. Omicron infection still led to substantial viral replication in both the upper and lower respiratory tracts and pulmonary pathology, but with a trend towards higher viral loads in nasal turbinates and lower viral loads in lung parenchyma compared with WA1/2020 infection. These data suggest that the SARS-CoV-2 Omicron variant may result in more robust upper respiratory tract infection but less severe lower respiratory tract clinical disease compared with prior SARS-CoV-2 variants.</p>",2022-01-03
1,10.1101/2021.12.30.474561,680,bioRxiv,Pharmacology and Toxicology,True,Melatonin drugs inhibit SARS-CoV-2 entry into the brain and virus-induced damage of cerebral small vessels,"[{'name': 'Erika Cecon'}, {'name': 'Daniela Fernandois'}, {'name': 'Nicolas Renault'}, {'name': 'Caio Fernando Ferreira Coelho'}, {'name': 'Jan Wenzel'}, {'name': 'Corentin Bedart'}, {'name': 'Charlotte Izabelle'}, {'name': 'Sarah Gallet Wimez'}, {'name': 'Sophie Le Poder'}, {'name': 'Bernard Klonjkowski'}, {'name': 'Markus Schwaninger'}, {'name': 'Vincent Prevot'}, {'name': 'Julie Dam'}, {'name': 'Ralf Jockers'}]","<p>COVID-19 is a complex disease with short- and long-term respiratory, inflammatory and neurological symptoms that are triggered by the infection with SARS-CoV-2. Invasion of the brain by SARS-CoV-2 has been observed in humans and is postulated to be involved in post COVID condition. Brain infection is particularly pronounced in the K18-<italic>hACE2</italic> mouse model of COVID-19. Here, we show that treatment of K18-<italic>hACE2</italic> mice with melatonin and two melatonin-derived marketed drugs, agomelatine and ramelteon, prevent SARS-CoV-2 entry in the brain thereby reducing virus-induced damage of small cerebral vessels, immune cell infiltration and brain inflammation. Brain entry of SARS-CoV-2 through endothelial cells is prevented by melatonin through allosteric binding to human angiotensin-converting enzyme 2 (ACE2), which interferes with the cell entry receptor function of ACE2 for SARS-CoV-2. Our findings open new perspectives for the repurposing of melatonergic drugs in the prevention of brain infection by SARS-CoV-2 and COVID-19-related long-term neurological symptoms.</p>",2022-01-03
2,10.1101/2022.01.04.21268586,526,medRxiv,Infectious Diseases (except HIV/AIDS),True,T cell reactivity to the SARS-CoV-2 Omicron variant is preserved in most but not all prior infected and vaccinated individuals,"[{'name': 'Vivek Naranbhai'}, {'name': 'Anusha Nathan'}, {'name': 'Clarety Kaseke'}, {'name': 'Cristhian Berrios'}, {'name': 'Ashok Khatri'}, {'name': 'Shawn Choi'}, {'name': 'Matthew A. Getz'}, {'name': 'Rhoda Tano-Menka'}, {'name': 'Onosereme Ofoman'}, {'name': 'Alton Gayton'}, {'name': 'Fernando Senjobe'}, {'name': 'Kerri J. St Denis'}, {'name': 'Evan C. Lam'}, {'name': 'Wilfredo F. Garcia-Beltran'}, {'name': 'Alejandro B. Balazs'}, {'name': 'Bruce D. Walker'}, {'name': 'A. John Iafrate'}, {'name': 'Gaurav D. Gaiha'}]","<p>The SARS-CoV-2 Omicron variant (B.1.1.529) contains mutations that mediate escape from infection and vaccine-induced antibody responses, although the extent to which these substitutions in spike and non-spike proteins affect T cell recognition is unknown. Here we show that T cell responses in individuals with prior infection, vaccination, both prior infection and vaccination, and boosted vaccination are largely preserved to Omicron spike and non-spike proteins. However, we also identify a subset of individuals (∼21%) with a &gt;50% reduction in T cell reactivity to the Omicron spike. Evaluation of functional CD4<sup>+</sup> and CD8<sup>+</sup> memory T cell responses confirmed these findings and reveal that reduced recognition to Omicron spike is primarily observed within the CD8<sup>+</sup> T cell compartment. Booster vaccination substantially enhanced T cell responses to Omicron spike. In contrast to neutralizing immunity, these findings suggest preservation of T cell responses to the Omicron variant, although with reduced reactivity in some individuals.</p>",2022-01-05
3,10.1101/2022.01.03.474825,486,bioRxiv,Immunology,True,Structural basis of Omicron neutralization by affinity-matured public antibodies,"[{'name': 'Daniel J. Sheward'}, {'name': 'Pradeepa Pushparaj'}, {'name': 'Hrishikesh Das'}, {'name': 'Changil Kim'}, {'name': 'Sungyong Kim'}, {'name': 'Leo Hanke'}, {'name': 'Robert Dyrdak'}, {'name': 'Gerald McInerney'}, {'name': 'Jan Albert'}, {'name': 'Ben Murrell'}, {'name': 'Gunilla B. Karlsson Hedestam'}, {'name': 'B. Martin Hällberg'}]","<p>The SARS-CoV-2 Omicron<sup>1</sup> Variant of Concern (B.1.1.529) has spread rapidly in many countries. With a spike that is highly diverged from that of the pandemic founder, it escapes most available monoclonal antibody therapeutics<sup>2,3</sup> and erodes vaccine protection<sup>4</sup>. A public class of IGHV3-53-using SARS-CoV-2 neutralizing antibodies<sup>5,6</sup> typically fails to neutralize variants carrying mutations in the receptor-binding motif<sup>7–11</sup>, including Omicron. As antibodies from this class are likely elicited in most people following SARS-CoV-2 infection or vaccination, their subsequent affinity maturation is of particular interest. Here, we isolated IGHV3-53-using antibodies from an individual seven months after infection and identified several antibodies capable of broad and potent SARS-CoV-2 neutralization, extending to Omicron without loss of potency. By introducing select somatic hypermutations into a germline-reverted form of one such antibody, CAB-A17, we demonstrate the potential for commonly elicited antibodies to develop broad cross-neutralization through affinity maturation. Further, we resolved the structure of CAB-A17 Fab in complex with Omicron spike at an overall resolution of 2.6 Å by cryo-electron microscopy and defined the structural basis for this breadth. Thus, public SARS-CoV-2 neutralizing antibodies can, without modified spike vaccines, mature to cross-neutralize exceptionally antigenically diverged SARS-CoV-2 variants.</p>",2022-01-04
4,10.1101/2021.12.31.474653,362,bioRxiv,Microbiology,True,"The SARS-CoV-2 variant, Omicron, shows rapid replication in human primary nasal epithelial cultures and efficiently uses the endosomal route of entry","[{'name': 'Thomas P. Peacock'}, {'name': 'Jonathan C. Brown'}, {'name': 'Jie Zhou'}, {'name': 'Nazia Thakur'}, {'name': 'Joseph Newman'}, {'name': 'Ruthiran Kugathasan'}, {'name': 'Ksenia Sukhova'}, {'name': 'Myrsini Kaforou'}, {'name': 'Dalan Bailey'}, {'name': 'Wendy S. Barclay'}]","<p>At the end of 2021 a new SARS-CoV-2 variant, Omicron, emerged and quickly spread across the world. It has been demonstrated that Omicron’s high number of Spike mutations lead to partial immune evasion from even polyclonal antibody responses, allowing frequent re-infection and vaccine breakthroughs. However, it seems unlikely these antigenic differences alone explain its rapid growth; here we show Omicron replicates rapidly in human primary airway cultures, more so even than the previously dominant variant of concern, Delta. Omicron Spike continues to use human ACE2 as its primary receptor, to which it binds more strongly than other variants. Omicron Spike mediates enhanced entry into cells expressing several different animal ACE2s, including various domestic avian species, horseshoe bats and mice suggesting it has an increased propensity for reverse zoonosis and is more likely than previous variants to establish an animal reservoir of SARS-CoV-2. Unlike other SARS-CoV-2 variants, however, Omicron Spike has a diminished ability to induce syncytia formation. Furthermore, Omicron is capable of efficiently entering cells in a TMPRSS2-independent manner, via the endosomal route. We posit this enables Omicron to infect a greater number of cells in the respiratory epithelium, allowing it to be more infectious at lower exposure doses, and resulting in enhanced intrinsic transmissibility.</p>",2022-01-03
5,10.1101/2022.01.06.475081,241,bioRxiv,Neuroscience,False,Neuromaps: structural and functional interpretation of brain maps,"[{'name': 'Ross D Markello'}, {'name': 'Justine Y Hansen'}, {'name': 'Zhen-Qi Liu'}, {'name': 'Vincent Bazinet'}, {'name': 'Golia Shafiei'}, {'name': 'Laura Estefany Suarez'}, {'name': 'Nadia Blostein'}, {'name': 'Jakob Seidlitz'}, {'name': 'Sylvain Baillet'}, {'name': 'Theodore D Satterthwaite'}, {'name': 'Mallar Chakravarty'}, {'name': 'Armin Raznahan'}, {'name': 'Bratislav Misic'}]","<p>Imaging technologies are increasingly used to generate high-resolution reference maps of brain structure and function. Modern scientific discovery relies on making comparisons between new maps (e.g. task activations, group structural differences) and these reference maps. Although recent data sharing initiatives have increased the accessibility of such brain maps, data are often shared in disparate coordinate systems (or ``spaces''), precluding systematic and accurate comparisons among them. Here we introduce the neuromaps toolbox, an open-access software package for accessing, transforming, and analyzing structural and functional brain annotations. We implement two registration frameworks to generate high-quality transformations between four standard coordinate systems commonly used in neuroimaging research. The initial release of the toolbox features &gt;40 curated reference maps and biological ontologies of the human brain, including maps of gene expression, neurotransmitter receptors, metabolism, neurophysiological oscillations, developmental and evolutionary expansion, functional hierarchy, individual functional variability, and cognitive specialization. Robust quantitative assessment of map-to-map similarity is enabled via a suite of spatial autocorrelation-preserving null models. By combining open-access data with transparent functionality for standardizing and comparing brain maps, the neuromaps software package provides a systematic workflow for comprehensive structural and functional annotation enrichment analysis of the human brain.</p>",2022-01-06
6,10.1101/2022.01.04.474865,234,bioRxiv,Neuroscience,False,Dissociating encoding of memory and salience by manipulating long-term synaptic potentiation,"[{'name': 'Konstantin Kaganovsky'}, {'name': 'Mark H. Plitt'}, {'name': 'Renzhi Yang'}, {'name': 'Richard Sando'}, {'name': 'Lisa M. Giocomo'}, {'name': 'Jun B. Ding'}, {'name': 'Thomas C. Südhof'}]","<p>Neural codes are thought to be reorganized during memory formation by long-term potentiation (LTP) of synapses. Here, using a novel approach for selectively blocking LTP, we found that eliminating LTP in hippocampal or striatal circuits only produces limited effects on learning and memory. To reconcile the discrepancy between the large physiological effect of blocking LTP and the absent effect on learning, we studied how LTP impacts neuronal computations in the hippocampus using <italic>in-vivo</italic> Ca<sup>2+</sup>-imaging. Contrary to current conceptual frameworks, we found that hippocampal CA1-region LTP is not required for accurate representations of space in hippocampal neurons, but rather endows these neurons with reward- and novelty-coding properties. Thus, instead of driving formation of cognitive maps and memory engrams, CA1-region LTP incorporates salience information into cognitive representations.</p><sec><title>One-Sentence Summary</title><p>A novel approach for studying long-term potentiation reveals its surprising and selective role in salience encoding</p></sec>",2022-01-04
7,10.1101/2022.01.06.475204,94,bioRxiv,Biochemistry,False,Structure of the human inner kinetochore CCAN complex and its significance for human centromere organization,"[{'name': 'Marion E. Pesenti'}, {'name': 'Tobias Raisch'}, {'name': 'Duccio Conti'}, {'name': 'Ingrid Hoffmann'}, {'name': 'Dorothee Vogt'}, {'name': 'Daniel Prumbaum'}, {'name': 'Ingrid R. Vetter'}, {'name': 'Stefan Raunser'}, {'name': 'Andrea Musacchio'}]","<p>Centromeres are specialized chromosome loci that seed the kinetochore, a large protein complex that effects chromosome segregation. The organization of the interface between the kinetochore and the specialized centromeric chromatin, marked by the histone H3 variant CENP-A, remains incompletely understood. A 16-subunit complex, the constitutive centromere associated network (CCAN), bridges CENP-A to the spindle-binding moiety of the kinetochore. Here, we report a cryo-electron microscopy structure of human CCAN. We highlight unique features such as the pseudo GTPase CENP-M and report how a crucial CENP-C motif binds the CENP-LN complex. The CCAN structure has also important implications for the mechanism of specific recognition of the CENP-A nucleosome. A supported model depicts the interaction as fuzzy and identifies the disordered CCAN subunit CENP-C as only determinant of specificity. A more speculative model identifies both CENP-C and CENP-N as specificity determinants, but implies CENP-A may be in a hemisome rather than in a classical octamer.</p>",2022-01-06
8,10.1101/2022.01.04.474985,94,bioRxiv,Synthetic Biology,False,Exploring the rules of chimeric antigen receptor phenotypic output using combinatorial signaling motif libraries and machine learning,"[{'name': 'K.G. Daniels'}, {'name': 'S. Wang'}, {'name': 'M.S. Simic'}, {'name': 'H.K. Bhargava'}, {'name': 'S. Capponi'}, {'name': 'Y. Tonai'}, {'name': 'W. Yu'}, {'name': 'S. Bianco'}, {'name': 'W.A. Lim'}]","<p>Chimeric antigen receptor (CAR) costimulatory domains steer the phenotypic output of therapeutic T cells. In most cases these domains are derived from native immune receptors, composed of signaling motif combinations selected by evolution. To explore if non-natural combinations of signaling motifs could drive novel cell fates of interest, we constructed a library of CARs containing ∼2,300 synthetic costimulatory domains, built from combinations of 13 peptide signaling motifs. The library produced CARs driving diverse fate outputs, which were sensitive to motif combinations and configurations. Neural networks trained to decode the combinatorial grammar of CAR signaling motifs allowed extraction of key design rules. For example, the non-native combination of TRAF- and PLCγ1-binding motifs was found to simultaneously enhance cytotoxicity and stemness, a clinically desirable phenotype associated with effective and durable tumor killing. The neural network accurately predicts that addition of PLCγ1-binding motifs improves this phenotype when combined with TRAF-binding motifs, but not when combined with other immune signaling motifs (e.g. PI3K-or Grb2-binding motifs). This work shows how libraries built from the minimal building blocks of signaling, combined with machine learning, can efficiently guide engineering of receptors with desired phenotypes.</p><sec><title>Graphical Abstract</title><fig id=""ufig1"" position=""float"" fig-type=""figure"" orientation=""portrait""><graphic xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""474985v2_ufig1"" position=""float"" orientation=""portrait"" /></fig></sec>",2022-01-04
9,10.1101/2022.01.04.474801,83,bioRxiv,Plant Biology,False,Improving disease resistance in plants by editing the epigenome,"[{'name': 'Kira M. Veley'}, {'name': 'Kiona Elliott'}, {'name': 'Greg Jensen'}, {'name': 'Zhenhui Zhong'}, {'name': 'Suhua Feng'}, {'name': 'Marisa Yoder'}, {'name': 'Kerrigan B. Gilbert'}, {'name': 'Jeffrey C. Berry'}, {'name': 'Basudev Ghoshal'}, {'name': 'Javier Gallego- Bartolomé'}, {'name': 'Joanna Norton'}, {'name': 'Sharon Motomura-Wages'}, {'name': 'James C. Carrington'}, {'name': 'Steven E. Jacobsen'}, {'name': 'Rebecca S. Bart'}]","<p>Pathogens rely on expression of host susceptibility (S) genes to promote infection and disease. As DNA methylation is an epigenetic modification that affects gene expression, blocking access to S genes through targeted methylation could increase disease resistance. <italic>Xanthomonas axonopodis</italic> pv. <italic>manihotis</italic>, the causal agent of cassava bacterial blight (CBB), uses transcription activator-like20 (TAL20) to induce expression of the S gene <italic>MeSWEET10a.</italic> We directed methylation to the TAL20 effector binding element within the <italic>MeSWEET10a</italic> promoter using a synthetic zinc-finger DNA binding domain fused to a component of the RNA-directed DNA methylation pathway. We demonstrate that this methylation prevents TAL20 binding, blocks transcriptional activation of <italic>MeSWEET10a in vivo</italic> and that these plants display increased resistance to CBB while maintaining normal growth and development. This work establishes epigenome editing as a new strategy for crop improvement.</p><sec><title>One-Sentence Summary</title><p>Improving disease resistance with epigenomic editing.</p></sec>",2022-01-04
